date,close,high,low,open,volume,ticker
2015-02-05,26.6696834564209,26.73416763569182,26.51625552310522,26.687470850061043,168984800,AAPL
2015-02-06,26.445100784301758,26.73861398429588,26.33836794045799,26.687470774515095,174826400,AAPL
2015-02-09,26.620769500732422,26.64745144462894,26.333926728615506,26.360610368973358,155559200,AAPL
2015-02-10,27.132184982299805,27.161092674695414,26.718599709283218,26.720822072959173,248034000,AAPL
2015-02-11,27.76812744140625,27.77702198452417,27.23891484934481,27.29895089481497,294247200,AAPL
2015-02-12,28.119464874267578,28.346271568231803,27.92156588046305,28.030521105976927,297898000,AAPL
2015-02-13,28.25732421875,28.301795249028654,27.939351432520557,28.301795249028654,217088800,AAPL
2015-02-17,28.424091339111328,28.657568474541197,28.221744262210645,28.348488556639758,252609600,AAPL
2015-02-18,28.62199592590332,28.63533689747999,28.33959958681433,28.379624198005633,179566800,AAPL
2015-02-19,28.561952590942383,28.690920945904033,28.535270652992356,28.56862307542989,149449600,AAPL
2015-02-20,28.795434951782227,28.795434951782227,28.473015702335196,28.59975832351753,195793600,AAPL
2015-02-23,29.573684692382812,29.573684692382812,28.831008011401682,28.91105721846636,283896400,AAPL
2015-02-24,29.389123916625977,29.707098350862747,29.166765406194134,29.560340919676545,276912400,AAPL
2015-02-25,28.637544631958008,29.262374755952113,28.49523535296951,29.253478517497356,298846800,AAPL
2015-02-26,29.000001907348633,29.10006257703535,28.152816368187036,28.637556382320206,365150000,AAPL
2015-02-27,28.56418228149414,29.033358981619905,28.51526312656748,28.906612973058365,248059200,AAPL
2015-03-02,28.704265594482422,28.96887282281326,28.528603825590125,28.73984377825784,192386800,AAPL
2015-03-03,28.76430320739746,28.799881390989704,28.481906888632807,28.67536114133918,151265200,AAPL
2015-03-04,28.581972122192383,28.808778837633067,28.53305635310015,28.7064957846363,126665200,AAPL
2015-03-05,28.10835075378418,28.62866905077443,27.96381732802196,28.590868496848426,226068400,AAPL
2015-03-06,28.150592803955078,28.76652525661798,28.074991709340917,28.550837186219347,291368400,AAPL
2015-03-09,28.270662307739258,28.810995279684807,27.808156175542326,28.452996227639467,354114000,AAPL
2015-03-10,27.68585968017578,28.288451063187917,27.52798533523556,28.108341205636272,275426400,AAPL
2015-03-11,27.18111228942871,27.743679224261488,27.15220628481303,27.739232799113434,275756000,AAPL
2015-03-12,27.672521591186523,27.77258395917488,27.045470531678525,27.19667441748349,193450800,AAPL
2015-03-13,27.481292724609375,27.883762858746906,27.2567118077468,27.661404305960183,207309200,AAPL
2015-03-16,27.783693313598633,27.783693313598633,27.321188932610713,27.54576979144797,143497200,AAPL
2015-03-17,28.248430252075195,28.31069037432514,27.93935200486218,27.994941642079787,204092400,AAPL
2015-03-18,28.566404342651367,28.71983229121008,28.099451708101018,28.23953698952777,261083600,AAPL
2015-03-19,28.35071563720703,28.739843106737325,28.328480121097527,28.62866382972867,183238000,AAPL
2015-03-20,27.994951248168945,28.550846114631742,27.83040634055257,28.517493678025616,274780400,AAPL
2015-03-23,28.286224365234375,28.428533668429854,28.132796458539584,28.266212914688467,150838800,AAPL
2015-03-24,28.170604705810547,28.470786706839743,28.141697009126034,28.29067852409887,131369200,AAPL
2015-03-25,27.434598922729492,28.199512923167894,27.434598922729492,28.137252796892433,206620800,AAPL
2015-03-26,27.62582015991211,27.76812946725988,27.26115234777586,27.29673052284318,190291600,AAPL
2015-03-27,27.405691146850586,27.728110364111448,27.33009005453991,27.699204363485794,158184800,AAPL
2015-03-30,28.09945297241211,28.106123458047634,27.572462553209395,27.58358116024277,188398800,AAPL
2015-03-31,27.66807746887207,28.12613558907677,27.652512436529037,28.037191820061732,168362400,AAPL
2015-04-01,27.628049850463867,27.82150239978064,27.37233717855166,27.7547941561649,162485600,AAPL
2015-04-02,27.8659725189209,27.91933809418971,27.614707976255076,27.801488337926436,128880400,AAPL
2015-04-06,28.317363739013672,28.35294192475229,27.645841599579253,27.67697166386991,148776000,AAPL
2015-04-07,28.01940155029297,28.488576533226613,28.012731065181562,28.38184537852191,140049200,AAPL
2015-04-08,27.928234100341797,28.1061216224908,27.78814882176073,27.98382373895572,149316800,AAPL
2015-04-09,28.141691207885742,28.146139327902286,27.71921141519314,27.983816876512904,129936000,AAPL
2015-04-10,28.261770248413086,28.286229823662996,27.852631346889225,28.006057586730154,160752000,AAPL
2015-04-13,28.20618438720703,28.58864309715633,28.152818805185365,28.54416866862595,145460400,AAPL
2015-04-14,28.083885192871094,28.304019679612928,27.997165495170943,28.239535497342878,102098400,AAPL
2015-04-15,28.19062042236328,28.268445585854018,28.019405062683663,28.10834883372793,115881600,AAPL
2015-04-16,28.05497932434082,28.261772854593556,28.041638353505544,28.079438901846288,113476000,AAPL
2015-04-17,27.73923110961914,28.04830938065471,27.67474692190119,27.917118641010806,207828000,AAPL
2015-04-20,28.372953414916992,28.488579125779587,27.832622017726813,27.921565785715647,188217200,AAPL
2015-04-21,28.219524383544922,28.506365420044734,28.166157110114217,28.48413160080693,129740400,AAPL
2015-04-22,28.599750518798828,28.655340146392774,28.088326962811,28.237306757612185,150618000,AAPL
2015-04-23,28.833234786987305,29.000003711145578,28.493026453138217,28.528604637926705,183083600,AAPL
2015-04-24,28.968862533569336,29.04668935882001,28.73538545073846,29.01555930730397,178103600,AAPL
2015-04-27,29.495851516723633,29.602586031843014,29.16231379104826,29.4202504465383,387816800,AAPL
2015-04-28,29.031129837036133,29.916115857851434,28.810997058474765,29.89833016079196,475696000,AAPL
2015-04-29,28.604204177856445,29.260161231898245,28.528603083990692,28.94219012909227,253544400,AAPL
2015-04-30,27.828174591064453,28.60420550349986,27.701430277592415,28.60420550349986,332781600,AAPL
2015-05-01,28.673137664794922,28.935522548503492,27.86153022046466,28.03941606319047,234050400,AAPL
2015-05-04,28.617544174194336,29.033356962148268,28.519705871146353,28.795431689470476,203953200,AAPL
2015-05-05,27.972707748413086,28.561956579916988,27.968259627159547,28.49524833280351,197085600,AAPL
2015-05-06,27.797046661376953,28.18395011696757,27.430154663757296,28.141701443747092,288564000,AAPL
2015-05-07,27.96897315979004,28.152068713553735,27.69209562693978,27.85956113478025,175763600,AAPL
2015-05-08,28.495929718017578,28.495929718017578,28.158765372131114,28.286039082313177,222201600,AAPL
2015-05-11,28.205657958984375,28.482533795746967,28.051589142485113,28.44457535513179,168143200,AAPL
2015-05-12,28.10517692565918,28.330695903089556,27.870724547028903,28.044888392389844,192640000,AAPL
2015-05-13,28.136444091796875,28.399923276401505,28.105183993924086,28.167704189669664,138776800,AAPL
2015-05-14,28.792903900146484,28.792903900146484,28.39322103167603,28.449042870725208,180814000,AAPL
2015-05-15,28.752716064453125,28.913483246079785,28.627675680320152,28.819702957980056,152832000,AAPL
2015-05-18,29.069780349731445,29.18812237147555,28.661164094483212,28.66563079542484,203531600,AAPL
2015-05-19,29.042980194091797,29.223842358517313,28.946964885228947,29.181417227189105,178532800,AAPL
2015-05-20,29.040752410888672,29.246176365558323,28.87998524513075,29.02735571492461,145819600,AAPL
2015-05-21,29.337726593017578,29.391316786883003,28.98939885062926,29.04298904449469,158921600,AAPL
2015-05-22,29.594505310058594,29.690520646920238,29.339957854955138,29.38461805280413,182384000,AAPL
2015-05-26,28.9425048828125,29.67712216380999,28.83086120910056,29.607903631243715,282790400,AAPL
2015-05-27,29.48286247253418,29.53198596589671,29.03852279224789,29.103274629628586,183332800,AAPL
2015-05-28,29.42481231689453,29.462770764775602,29.272978525370245,29.442675717149484,122933200,AAPL
2015-05-29,29.08987045288086,29.35111619653783,29.005020184873068,29.30199271580637,203538000,AAPL
2015-06-01,29.14792823791504,29.337723842184424,29.038519620453748,29.089874755325262,128451200,AAPL
2015-06-02,29.01842498779297,29.174725448587594,28.875521222624382,28.996094890353234,134670400,AAPL
2015-06-03,29.054147720336914,29.237244975360273,29.00502423274989,29.1747247924485,123934000,AAPL
2015-06-04,28.88445472717285,29.15686559498538,28.783976090673622,28.933578221833795,153800400,AAPL
2015-06-05,28.72591781616211,28.95813858108162,28.661165980173738,28.915713437081244,142507200,AAPL
2015-06-08,28.536128997802734,28.85096503401967,28.319539957888548,28.78174308146443,210699200,AAPL
2015-06-09,28.45127296447754,28.598643429224612,28.049356767393892,28.290505804225184,224301600,AAPL
2015-06-10,28.777280807495117,28.87999110211272,28.547293357670114,28.56292340731379,156349200,AAPL
2015-06-11,28.712526321411133,29.067552474321754,28.687964570808145,28.844265071420175,141563600,AAPL
2015-06-12,28.39544677734375,28.65446087440453,28.38205008389129,28.62320078731747,147544800,AAPL
2015-06-15,28.339630126953125,28.411082010997315,28.06945263717518,28.156534567618184,175955600,AAPL
2015-06-16,28.491470336914062,28.54729218385298,28.21682780396123,28.36419659403523,125976400,AAPL
2015-06-17,28.42447280883789,28.553978142845384,28.2994307675403,28.518253062150954,131672400,AAPL
2015-06-18,28.553979873657227,28.649993482691986,28.406611138596283,28.408844488633445,141628800,AAPL
2015-06-19,28.268178939819336,28.540589786812227,28.223522150021005,28.516028041358947,218867600,AAPL
2015-06-22,28.493696212768555,28.594174829480085,28.37535420087142,28.46690111999015,136157200,AAPL
2015-06-23,28.364192962646484,28.49370003981576,28.330699518061692,28.464673296400864,121075600,AAPL
2015-06-24,28.605342864990234,28.982699035849468,28.384288863009008,28.404383907031253,221123600,AAPL
2015-06-25,28.469139099121094,28.848726939023745,28.469139099121094,28.772810052462177,127752400,AAPL
2015-06-26,28.301673889160156,28.57854974843953,28.2480853978426,28.507097858833646,176267200,AAPL
2015-06-29,27.805967330932617,28.23914524016295,27.794803988006763,28.013624589078955,196645600,AAPL
2015-06-30,28.00693702697754,28.161005869183608,27.879663284495695,28.03819712488202,177482800,AAPL
2015-07-01,28.268178939819336,28.3440975267333,28.13197351632289,28.33516582806417,120955200,AAPL
2015-07-02,28.23244857788086,28.28827040648088,28.082844782537077,28.230215227743695,108844000,AAPL
2015-07-06,28.134204864501953,28.185561702307453,27.877424082568883,27.897520829030935,112241600,AAPL
2015-07-07,28.06499481201172,28.167706815102605,27.636281694637407,28.10965161212159,187787200,AAPL
2015-07-08,27.368328094482422,27.83053280154354,27.361629747119487,27.794807714425502,243046400,AAPL
2015-07-09,26.81011199951172,27.701028047461744,26.62031809305281,27.65413790846935,314380000,AAPL
2015-07-10,27.526865005493164,27.654138730411738,27.064660246204934,27.227660765825657,245418000,AAPL
2015-07-13,28.058292388916016,28.080620785729373,27.759086420265138,27.917620252251677,165762000,AAPL
2015-07-14,28.047128677368164,28.216827567634503,27.919854935555303,28.143142321440855,127072400,AAPL
2015-07-15,28.317304611206055,28.39098985323979,28.040428745332356,28.071688841307736,134596800,AAPL
2015-07-16,28.694658279418945,28.708058383385907,28.435645819789098,28.522727756552765,144889600,AAPL
2015-07-17,28.9425048828125,28.9425048828125,28.649999002822348,28.821931214325204,184658800,AAPL
2015-07-20,29.489561080932617,29.690518327173155,29.18365510362248,29.24394364033243,235600800,AAPL
2015-07-21,29.194814682006836,29.679347717591174,29.098802777731088,29.663719378169144,307025600,AAPL
2015-07-22,27.960044860839844,28.022565052133587,27.238825903164294,27.238825903164294,461802400,AAPL
2015-07-23,27.94664764404297,28.377590626525247,27.924317544526915,28.178865006373737,203998000,AAPL
2015-07-24,27.799272537231445,28.076148348962484,27.665300480171084,27.98236807937494,168649200,AAPL
2015-07-27,27.41298484802246,27.60054709170659,27.26784944586523,27.48443672572424,177822000,AAPL
2015-07-28,27.5491886138916,27.66753232312042,27.36386143510259,27.5491886138916,134472400,AAPL
2015-07-29,27.462114334106445,27.575991374671265,27.301347148261407,27.49784113253757,148046800,AAPL
2015-07-30,27.323678970336914,27.368335767641508,27.176308472846042,27.312513919236956,134513200,AAPL
2015-07-31,27.084758758544922,27.38396301770405,26.997676820219656,27.37503131844666,171540000,AAPL
2015-08-03,26.446149826049805,27.36832581299391,26.240724203944076,27.12940845686545,279904000,AAPL
2015-08-04,25.59765625,26.280914851253925,25.287287035473092,26.21839467905382,496554400,AAPL
2015-08-05,25.76736068725586,26.222867088448904,25.03051174636031,25.22030565430392,397250400,AAPL
2015-08-06,25.82343101501465,26.1307199254701,25.596891241758055,26.01184224596239,211612000,AAPL
2015-08-07,25.91090965270996,26.07464798007613,25.68212639758036,25.700070652053586,154681600,AAPL
2015-08-10,26.85296630859375,26.913526037008136,26.137454888530378,26.137454888530378,219806400,AAPL
2015-08-11,25.455589294433594,26.507547865105497,25.4197024905373,26.42455695725377,388331200,AAPL
2015-08-12,25.848106384277344,25.88848010107389,24.58979420725311,25.2402588839715,404870000,AAPL
2015-08-13,25.827917098999023,26.108289621325852,25.691095171202885,26.027542197995082,194143200,AAPL
2015-08-14,26.009601593017578,26.088105568025565,25.572221081359995,25.641752929044454,171718000,AAPL
2015-08-17,26.278757095336914,26.38866264703329,25.906421557180472,26.027542694487096,163538800,AAPL
2015-08-18,26.130725860595703,26.341566599691646,26.020820282480347,26.11502506372208,138242800,AAPL
2015-08-19,25.79652214050293,26.135211002376796,25.72250336489135,26.041006221375795,193146000,AAPL
2015-08-20,25.267173767089844,25.648479738798063,25.03838881505836,25.58792002282396,274006400,AAPL
2015-08-21,23.721757888793945,25.09894752586456,23.697084970926394,24.769229179141824,513102000,AAPL
2015-08-24,23.129615783691406,24.40362879000235,20.635420824502845,21.27915685105936,648825200,AAPL
2015-08-25,23.268680572509766,24.921757912591616,23.21484951655128,24.921757912591616,414406400,AAPL
2015-08-26,24.60325050354004,24.648109423295963,23.562507821628127,24.020074279164454,387098400,AAPL
2015-08-27,25.327733993530273,25.399509297107524,24.677269342278688,25.172969511251395,338464400,AAPL
2015-08-28,25.410728454589844,25.415213663018278,25.018206833650943,25.1595140011359,212657600,AAPL
2015-08-31,25.291851043701172,25.688857877651053,25.12138403005911,25.12811269840866,224917200,AAPL
2015-09-01,24.161392211914062,25.094471441466766,24.080644756987738,24.706436677037395,307383600,AAPL
2015-09-02,25.197647094726562,25.197647094726562,24.47765041730406,24.724379690065156,247555200,AAPL
2015-09-03,24.75577163696289,25.296328943723697,24.681752883985897,25.231282316373427,212935600,AAPL
2015-09-04,24.509048461914062,24.7737202433098,24.33858316703833,24.441760070123664,199985200,AAPL
2015-09-08,25.190916061401367,25.24699057971898,24.744563374745553,25.065309687972633,219374400,AAPL
2015-09-09,24.70642852783203,25.574460815088862,24.6211941806021,25.516144558967323,340043200,AAPL
2015-09-10,25.249229431152344,25.408480828757018,24.65035409552812,24.733343272285687,251571200,AAPL
2015-09-11,25.617082595825195,25.617082595825195,25.06755300397029,25.074281672328418,199662000,AAPL
2015-09-14,25.863801956176758,26.218193208574714,25.762868540196884,26.148661375844487,233453600,AAPL
2015-09-15,26.081377029418945,26.137451542024767,25.664182518730957,26.002873054022455,173364800,AAPL
2015-09-16,26.110544204711914,26.139702343403442,25.892974760892393,26.074655685160373,148694000,AAPL
2015-09-17,25.552032470703125,26.128478368766235,25.507173546917443,25.942312294923223,256450400,AAPL
2015-09-18,25.446611404418945,25.63726610331166,25.0922218094221,25.16848231997262,297141200,AAPL
2015-09-21,25.84137535095215,25.877263856489446,25.493714437664757,25.49595618581724,200888000,AAPL
2015-09-22,25.435400009155273,25.61035221983528,25.238016623765834,25.43091308971004,201384800,AAPL
2015-09-23,25.64175033569336,25.731469888596294,25.412967101486103,25.486984149717248,143026800,AAPL
2015-09-24,25.794273376464844,25.906422391145128,25.2043701752995,25.401751825083856,200878000,AAPL
2015-09-25,25.729225158691406,26.173335982439163,25.574458980357516,26.117261478551004,224607600,AAPL
2015-09-28,25.220077514648438,25.697831825132223,25.220077514648438,25.536336928276125,208436000,AAPL
2015-09-29,24.46194076538086,25.46006795060603,24.19278383411679,25.307545233220914,293461600,AAPL
2015-09-30,24.74007225036621,25.018201315562724,24.38792442798784,24.710912412608344,265892000,AAPL
2015-10-01,24.578582763671875,24.58755489176535,24.06942518973252,24.46419026955314,255716400,AAPL
2015-10-02,24.758012771606445,24.899321607654304,24.12325072837669,24.226427603641095,232079200,AAPL
2015-10-05,24.847734451293945,24.980071173318276,24.464185041372186,24.645865890477733,208258800,AAPL
2015-10-06,24.96662139892578,25.063069652058616,24.621202113549096,24.81409861981476,192787200,AAPL
2015-10-07,24.847734451293945,25.069789012562733,24.540447258239688,25.063060345745207,187062400,AAPL
2015-10-08,24.560636520385742,24.715402722774396,24.271291830000063,24.715402722774396,247918400,AAPL
2015-10-09,25.148303985595703,25.184190792308478,24.55839887806496,24.672791390025704,211064400,AAPL
2015-10-12,25.03166389465332,25.289607013539783,24.995777093845483,25.28512180516072,121868800,AAPL
2015-10-13,25.074281692504883,25.222317530278357,24.825310695502758,24.856712288704962,132197200,AAPL
2015-10-14,24.719890594482422,25.01372052458392,24.57409650375153,24.962132925734505,177849600,AAPL
2015-10-15,25.089977264404297,25.14380831136145,24.782688353476704,24.881380032279928,150694000,AAPL
2015-10-16,24.90605354309082,25.12137944728802,24.79166106824106,25.072033606715255,156930400,AAPL
2015-10-19,25.06081771850586,25.065302925807504,24.697454321783546,24.85222049818976,119036800,AAPL
2015-10-20,25.518381118774414,25.608100655441827,24.85670274446066,24.97333694424782,195871200,AAPL
2015-10-21,25.516145706176758,25.92436807367214,25.50268666001744,25.569976757039264,167180800,AAPL
2015-10-22,25.90641975402832,25.90641975402832,25.592402202636986,25.643991497092028,166616400,AAPL
2015-10-23,26.709413528442383,26.743058579861522,26.092593860372293,26.175583047779984,237467600,AAPL
2015-10-26,25.857078552246094,26.496327643150536,25.77633111852571,26.485113767569437,265335200,AAPL
2015-10-27,25.69334602355957,26.139698728385536,25.56773793375908,25.883999051348866,279537600,AAPL
2015-10-28,26.75202751159668,26.758757890513674,26.032030980725605,26.227170899119155,342205600,AAPL
2015-10-29,27.034643173217773,27.070531681932156,26.527729110805993,26.624177338903035,204909200,AAPL
2015-10-30,26.803617477416992,27.18941040444977,26.792401890203436,27.1378210990291,197461200,AAPL
2015-11-02,27.180435180664062,27.220808894271993,26.82828734412862,27.095202545828723,128813200,AAPL
2015-11-03,27.492210388183594,27.698564171983563,27.072772442001682,27.092960155231147,182076000,AAPL
2015-11-04,27.364364624023438,27.772587044226565,27.279131973214778,27.61782082784864,179544400,AAPL
2015-11-05,27.238216400146484,27.636924307296095,27.07152584230477,27.447706558500503,158210800,AAPL
2015-11-06,27.26975440979004,27.438698042862917,27.170641980357402,27.281018006094968,132169200,AAPL
2015-11-09,27.15937614440918,27.43869578018609,27.042242657981237,27.247226688875976,135485600,AAPL
2015-11-10,26.303396224975586,26.596232538644294,26.143463127646314,26.332680887492543,236511600,AAPL
2015-11-11,26.154720306396484,26.449807892021965,25.951987655798305,26.21328789847664,180872000,AAPL
2015-11-12,26.06687355041504,26.31465717319497,26.051105548563132,26.188513158379727,130102400,AAPL
2015-11-13,25.305509567260742,26.03309443031631,25.28974155938444,25.949748263779306,183249600,AAPL
2015-11-16,25.719980239868164,25.733495181340814,25.003659125896437,25.089256619529227,152426800,AAPL
2015-11-17,25.60959815979004,25.915949363767915,25.526252030363505,25.8866647060483,110467600,AAPL
2015-11-18,26.4205322265625,26.46558317527937,26.01731987678746,26.075887484986215,186698800,AAPL
2015-11-19,26.756160736083984,26.97466139984939,26.301140064054348,26.499366602206727,173183200,AAPL
2015-11-20,26.873300552368164,27.012959518830655,26.771933344024283,26.850773360347215,137148400,AAPL
2015-11-23,26.524145126342773,26.970156985280802,26.43178846701266,26.86653673188203,129930000,AAPL
2015-11-24,26.778690338134766,26.884561951850607,26.382237200649325,26.42954120960213,171212800,AAPL
2015-11-25,26.58722686767578,26.857537757092423,26.562448326514662,26.853031630381057,85553200,AAPL
2015-11-27,26.537662506103516,26.672818773030528,26.490358500112393,26.64578717592846,52185600,AAPL
2015-11-30,26.648040771484375,26.89807746428209,26.524148097185197,26.578209573886948,156721200,AAPL
2015-12-01,26.431793212890625,26.76292300239936,26.323670252183778,26.749408061956874,139409600,AAPL
2015-12-02,26.193021774291992,26.605244669983524,26.14797082421379,26.431794903156916,133546400,AAPL
2015-12-03,25.949735641479492,26.3078969584324,25.728983638588,26.253835488950443,166278000,AAPL
2015-12-04,26.812477111816406,26.862034179405825,25.92946558311689,25.970012118546116,231108000,AAPL
2015-12-07,26.643537521362305,26.99944586177476,26.53766590073221,26.801219280086283,128336800,AAPL
2015-12-08,26.632274627685547,26.71561905204534,26.32367031108492,26.472339812035365,137238000,AAPL
2015-12-09,26.04435157775879,26.51063594497179,25.9227119534532,26.499372348457303,185445600,AAPL
2015-12-10,26.168241500854492,26.341691256178958,26.019572000588415,26.138958557103884,116850800,AAPL
2015-12-11,25.494722366333008,25.99254276690341,25.42038675014256,25.947491815712386,187544800,AAPL
2015-12-14,25.3370361328125,25.382087073004815,24.73109119130159,25.26945800394082,257274800,AAPL
2015-12-15,24.88877296447754,25.40912046906789,24.857236960391255,25.215398319061666,213292400,AAPL
2015-12-16,25.080238342285156,25.2266564645062,24.5080842278671,25.019419405852176,224954000,AAPL
2015-12-17,24.548635482788086,25.285228923308203,24.548635482788086,25.23341878938219,179091200,AAPL
2015-12-18,23.884122848510742,24.670273359488462,23.834565777468676,24.53286746057647,385813200,AAPL
2015-12-21,24.176958084106445,24.185968616497497,23.780503251816764,24.1656944889718,190362400,AAPL
2015-12-22,24.15443229675293,24.26480830958003,23.978729495298605,24.19272576997696,131157600,AAPL
2015-12-23,24.465290069580078,24.519351549372036,24.147675223812477,24.163443227026107,130629600,AAPL
2015-12-24,24.33464241027832,24.553143133318848,24.316621342307553,24.553143133318848,54281600,AAPL
2015-12-28,24.06208038330078,24.25805563214703,23.917915275615144,24.235528437721936,106816800,AAPL
2015-12-29,24.494571685791016,24.65000036517696,24.071086966298672,24.09361243844276,123724800,AAPL
2015-12-30,24.174707412719727,24.485563077335843,24.14317140552317,24.458533196072224,100855200,AAPL
2015-12-31,23.710678100585938,24.109384349789213,23.611563944781977,24.104879942063416,163649200,AAPL
2016-01-04,23.730953216552734,23.735459343375492,22.976338520621635,23.113746172790492,270597600,AAPL
2016-01-05,23.136266708374023,23.843577233061005,23.068690287724074,23.821051759511022,223164000,AAPL
2016-01-06,22.68349266052246,23.059675038056618,22.496529721573108,22.651956660286036,273829600,AAPL
2016-01-07,21.726144790649414,22.55509473351761,21.721640384466582,22.228471149896194,324377600,AAPL
2016-01-08,21.841033935546875,22.325339388636742,21.795982984899094,22.199195351956075,283192000,AAPL
2016-01-11,22.194684982299805,22.31407152541594,21.92662723702021,22.29379911707544,198957600,AAPL
2016-01-12,22.516807556152344,22.681246784383312,22.264517774858547,22.64971077654453,196616800,AAPL
2016-01-13,21.937891006469727,22.79387266060429,21.917618597967834,22.597897452169544,249758400,AAPL
2016-01-14,22.417688369750977,22.6339376871774,21.566212912248332,22.066286236453543,252680400,AAPL
2016-01-15,21.87932586669922,22.00997602034659,21.480619654080122,21.669835695707224,319335600,AAPL
2016-01-19,21.77345848083496,22.22172181853563,21.51215814338778,22.167660331630024,212350800,AAPL
2016-01-20,21.802738189697266,22.118099967207257,21.043617548233343,21.42205133752865,289337600,AAPL
2016-01-21,21.692363739013672,22.048270362500734,21.38601247224195,21.86355872093986,208646000,AAPL
2016-01-22,22.84568977355957,22.854700309186615,22.158653188190904,22.217219091890776,263202000,AAPL
2016-01-25,22.39967155456543,22.870460275096484,22.347861422573573,22.868207212335967,207178000,AAPL
2016-01-26,22.5235652923584,22.72404493823475,22.091069992394825,22.5100503512919,300308000,AAPL
2016-01-27,21.043611526489258,21.766689829401106,21.025590465826443,21.633788373824444,533478800,AAPL
2016-01-28,21.194538116455078,21.29139918790636,20.81159995597322,21.1269617038553,222715200,AAPL
2016-01-29,21.926631927490234,21.926631927490234,21.253110404073695,21.352224560051493,257666000,AAPL
2016-02-01,21.72163963317871,21.784711629055188,21.489624054668962,21.730650163815778,163774000,AAPL
2016-02-02,21.282390594482422,21.63379275566783,21.237337933700136,21.49413208511767,149428800,AAPL
2016-02-03,21.703624725341797,21.81400074941957,21.192289426440556,21.39952653410023,183857200,AAPL
2016-02-04,21.87801170349121,22.04334319664708,21.558675159051454,21.7104166498697,185886800,AAPL
2016-02-05,21.293691635131836,21.95048530071671,21.21895439813523,21.859892773065564,185672400,AAPL
2016-02-08,21.51791000366211,21.67418035345721,21.071743199945878,21.092125612911335,216085600,AAPL
2016-02-09,21.513381958007812,21.72853946722121,21.27331318376394,21.354846301037156,177324800,AAPL
2016-02-10,21.35031509399414,21.821394929259718,21.311813825280545,21.724008249160672,169374400,AAPL
2016-02-11,21.221216201782227,21.45222721456371,20.9698227791187,21.241600339572877,200298800,AAPL
2016-02-12,21.286897659301758,21.402403176130246,21.0649477791782,21.332194787425067,161405600,AAPL
2016-02-16,21.887075424194336,21.93463612193744,21.427320284768577,21.520176391435847,196231600,AAPL
2016-02-17,22.222270965576172,22.242653384558366,21.776104030154784,21.89387314939601,179452800,AAPL
2016-02-18,21.801015853881836,22.396659013501615,21.762512851361503,22.385334296070464,156084000,AAPL
2016-02-19,21.751184463500977,21.91425067774679,21.69682963472199,21.742125037386337,141496800,AAPL
2016-02-22,21.94143295288086,21.94596353107467,21.724011853129117,21.8123391209061,137123200,AAPL
2016-02-23,21.445432662963867,21.855361692028687,21.413725540710708,21.832713994406227,127770400,AAPL
2016-02-24,21.7647762298584,21.828190494923877,21.13516070112382,21.284638664128842,145022800,AAPL
2016-02-25,21.91425132751465,21.91425132751465,21.57226532515957,21.753450397006887,110330800,AAPL
2016-02-26,21.948223114013672,22.199614845314983,21.873484144430357,22.013900929565107,115964400,AAPL
2016-02-29,21.89839744567871,22.24717758078485,21.889338019426862,21.9368987113174,140865200,AAPL
